候选ID	靶点名称	靶点Uniprot	靶点家族	主要功能	化合物InChIKey	化合物ChEMBL_ID	靶点ChEMBL_ID	SMILES	功能效力_pEC50_AC50	结合效力_pIC50_Ki_Kd	功能效力_测定来源	结合效力_测定来源	测定类型	酵母筛选_q	酵母筛选_最高rho	酵母筛选_显著任务数	ChEMBL实测_pChEMBL	对接亲和能_kcal_mol	PD预测_pIC50_DTI集成	PD预测_pIC50_kNN近邻	PD适用域_最近邻Tanimoto	对接门_通过	PD门_通过
YeastBridge_Mol033	DRD3	P35462	gpcr	结合调节（激动/拮抗未实验判定）	VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL234	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4		6.05		DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone) []	IC50 Ki	0.0	0.0213	2	6.05	-7.0	6.79	6.55	0.19	是	是
