target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
LRRC8A	GEHJIACZUFWBTK-UHFFFAOYSA-N	120	0.5449031591415405	4.806702613830566	0.0	126	0.0	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I
LRRC8A	PVHUJELLJLJGLN-UHFFFAOYSA-N	139	0.409709632396698	4.675495624542236	0.0	126	0.0	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
LRRC8A	QQDNVANLYYGZIH-UHFFFAOYSA-O	82.3	0.3024540841579437	4.515552520751953	0.0	126	0.0	C1=CC=C(C=C1)C[N+]2=CC=CC(=C2)C(=O)NNC=C3C(=O)C=CC4=CC=CC=C43
LRRC8A	JWUBBDSIWDLEOM-DTOXIADCSA-N	10	0.3489474952220917	4.475603103637695	0.0	126	0.0	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
LRRC8A	NNLFMLKGPMHEAF-UHFFFAOYSA-N	22.4	0.13156390190124512	4.465510368347168	0.0	126	0.0	C1=CC(=C(C=C1NC=C2C=C(C=C(C2=O)Br)Br)Cl)F
LRRC8A	NAUVDUAFMRTQQN-UHFFFAOYSA-N	38.1	0.12833748757839203	4.234503269195557	0.0	126	0.0	CC1=CC=C(C=C1)NC2=C3CCCC3=NC4=CC=CC=C42
LRRC8A	CMCGHRHRAQYHQQ-UHFFFAOYSA-N	476	0.1507924646139145	4.186519622802734	0.0	126	0.0	C1=CC=C(C=C1)C2=CN(C(=N2)SCC(=O)NC3=CC=CC=C3Cl)C4=CC=CC=C4
LRRC8A	SIEHZFPZQUNSAS-GCVUPTOQSA-N	6.67	0.3650670051574707	4.102311134338379	0.0	126	0.0	CC(=CCCC(=CCCC(=CCSCC(C(=O)OC)N)C)C)C
LRRC8A	RCVKPERXWXTZSO-UHFFFAOYSA-N	10.6	0.1505221724510193	4.070416450500488	0.0	126	0.0	C1C(=NN(C1(C(F)(F)F)O)C(=O)COC2=CC=CC=C2)C3=CC=C(C=C3)Br
LRRC8A	MFRWFNJNFMWPJJ-UHFFFAOYSA-N	33.6	0.14915859699249268	3.9828622341156006	0.001	126	0.3511494252873563	C1C(=O)CSC2=C(S1)SC(=S)S2
LRRC8A	VXODISGBGSIYEI-UHFFFAOYSA-N	187	0.26816487312316895	3.952742338180542	0.0	126	0.0	CCC1=CC=C(C=C1)C2=NC(NC(C2)C3=C(C=CC(=C3)Br)O)C4=CC=CC=C4OC
LRRC8A	VMEGFMNVSYVVOM-UHFFFAOYSA-N	155	0.27475637197494507	3.9477434158325195	0.0	126	0.0	CCCCCCCCCCC1=C(C(=O)C(=C(C1=O)OC)OC)C
LRRC8A	SVJMLYUFVDMUHP-UHFFFAOYSA-N	82	0.38896235823631287	3.946873426437378	0.0	126	0.0	CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
LRRC8A	DRCMAZOSEIMCHM-UHFFFAOYSA-N	133	0.27614620327949524	3.897418260574341	0.0	126	0.0	C1CC2=CC(=C(C=C2CN(C1)C(=S)NCCC3=CC=C(C=C3)Cl)O)O
LRRC8A	UGTIPOIYFLIFDI-UHFFFAOYSA-N	71.9	0.16601289808750153	3.8869643211364746	0.0	126	0.0	CC1=CC=C(C=C1)S(=O)(=O)N(C2=CC=C(C=C2)Cl)C(=O)NC(=O)NC3=C(C=C(C=C3C)C)C
