target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
SLC26A6	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.2884015142917633	4.0790276527404785	0.001	33	0.19558258642765686	C1=CN=C(N=C1)NC(=O)C=CC2=CC=CS2
SLC26A6	UYDZAQUMTHQJCC-UHFFFAOYSA-N	115	0.18110589683055878	3.91754412651062	0.0	33	0.0	CCNC(=O)C1=C(C2=CC=CC=C2NC1=O)O
SLC26A6	KCPNEXUDWDDGAX-UHFFFAOYSA-N	89.72	0.1978667825460434	3.6248836517333984	0.0	33	0.0	CC(C)C(=O)N1CCN(CC1)C2=CC=CC=C2
SLC26A6	IKBVHBLOMZBKQR-UHFFFAOYSA-N	425.16	0.14933499693870544	3.546058177947998	0.0	33	0.0	C1=CC=C(C(=C1)NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])O
SLC26A6	AOJJSUZBOXZQNB-TZSSRYMLSA-N	8.13	0.1806371659040451	3.430795669555664	0.002	33	0.2708333333333333	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O
SLC26A6	WTPCECHMSDJIFI-UHFFFAOYSA-N	44.6	0.21763114631175995	3.346130847930908	0.0	33	0.0	C1=CC=C2C(=C1)N=CN2CCOC3=CC=CC=C3F
SLC26A6	MTQALLSXLREZEC-OBGWFSINSA-N	110	0.17533162236213684	3.3092992305755615	0.002	33	0.2708333333333333	CC1=CC(=O)C(=CC1=NOC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C(C)C
SLC26A6	HSKHEMGXJUDSBK-UHFFFAOYSA-N	16	0.15781845152378082	3.1069047451019287	0.005	33	0.38651315789473684	C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)NC3=CC(=CC=C3)F
SLC26A6	WWGHWYVWPOSYTN-UHFFFAOYSA-N	48.8	0.16230829060077667	3.0940496921539307	0.005	33	0.38651315789473684	CC1=NC(=C2C3=C(CCCC3)SC2=N1)NCC4=CC=CS4
SLC26A6	BDQAGVLMJNNPCS-UHFFFAOYSA-N	20.7	0.2026367485523224	3.053163528442383	0.001	33	0.19558258642765686	CC1=CC(=NC(=N1)C2=CC=CC=C2)NC3=CC=C(C=C3)OC
SLC26A6	SIEHZFPZQUNSAS-GCVUPTOQSA-N	6.67	0.4061410427093506	3.0353751182556152	0.003	33	0.32045454545454544	CC(=CCCC(=CCCC(=CCSCC(C(=O)OC)N)C)C)C
SLC26A6	SPABMCLDHGNLFQ-BJMVGYQFSA-N	114	0.1683581918478012	2.9518985748291016	0.007	33	0.43028169014084505	CN(C)C1=CC=C(C=C1)C(=O)C=CC2=CN=CC=C2
SLC26A6	TXTFTYDDKAVFHN-UHFFFAOYSA-N	56.8	0.13408970832824707	2.935554265975952	0.005	33	0.38651315789473684	CC1=CC(=CC=C1)OC(=O)N2C3=C(C=C(C=C3)Cl)OC2=S
SLC26A6	SHJLBPUTXATXRW-UHFFFAOYSA-N	34.1	0.1521785706281662	2.887681007385254	0.007	33	0.43028169014084505	CC1=CC=C(C=C1)SC2CC(=O)N(C2=O)C3=CC=CC=C3
SLC26A6	PVHUJELLJLJGLN-UHFFFAOYSA-N	139	0.4347105622291565	2.8478777408599854	0.003	33	0.32045454545454544	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
