候选ID	靶点名称	靶点Uniprot	靶点家族	主要功能	化合物InChIKey	化合物ChEMBL_ID	靶点ChEMBL_ID	SMILES	功能效力_pEC50_AC50	结合效力_pIC50_Ki_Kd	功能效力_测定来源	结合效力_测定来源	测定类型	酵母筛选_q	酵母筛选_最高rho	酵母筛选_显著任务数	ChEMBL实测_pChEMBL	对接亲和能_kcal_mol	PD预测_pIC50_DTI集成	PD预测_pIC50_kNN近邻	PD适用域_最近邻Tanimoto	对接门_通过	PD门_通过
YeastBridge_Mol029	DRD5	P21918	gpcr	功能性调节（EC50/AC50 测定，p=6.69；激动/拮抗方向未实验判定）	LNEPOXFFQSENCJ-UHFFFAOYSA-N	CHEMBL54	CHEMBL1850	C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F	6.69	7.42	Binding affinity towards human DRD5 in an in vitro assay with cellular components measured [10.1038/s41467-023-40064-9]	Inhibition of human dopamine D5 receptor [10.1021/jm1013693]	AC50 Ki	0.0	0.0181	1	7.42	-7.3	6.76	6.21	0.33	是	是
