ligand_id	receptor	score
0bc3e446734a3f3e	lpar1/4Z34	-8.9
0be517d614d2c392	lpar1/4Z34	-9.3
0bfae503297b8069	lpar1/4Z34	-10.2
0c193127b798ef49	lpar1/4Z34	-9.4
0c246dbd8e80166e	lpar1/4Z34	-7.0
0c35802eee2ae601	lpar1/4Z34	-9.1
0c3aa3c4fffa846c	lpar1/4Z34	-8.0
0c403800c03b52b2	lpar1/4Z34	-9.0
0c4a6f357db2197b	lpar1/4Z34	-9.9
0c4bf3aae64ad049	lpar1/4Z34	-9.1
0c721dd6200f2902	lpar1/4Z34	-6.8
0c88fcc376a5f947	lpar1/4Z34	-8.9
0c9a4b520341e905	lpar1/4Z34	-8.1
0ca086fbc5b13c1f	lpar1/4Z34	-10.5
0ca2444fecd6d0e2	lpar1/4Z34	-9.7
0cde988c4afa2973	lpar1/4Z34	-8.2
0ce58e2ed33eed0f	lpar1/4Z34	-8.5
0ce9967407fdec36	lpar1/4Z34	-9.1
0d0b796b2d1cfbae	lpar1/4Z34	-9.2
0d3accf8f2caaf93	lpar1/4Z34	-10.2
0d7559000cdcb20a	lpar1/4Z34	-8.7
0db3e9a180b12eee	lpar1/4Z34	-9.3
0dc5582d2628f09b	lpar1/4Z34	-8.5
0ddbfb7afb6201ba	lpar1/4Z34	-7.7
0dfdcb798ee6998c	lpar1/4Z34	-8.2
0e0c20cda842db87	lpar1/4Z34	-8.8
0e22befc497ae825	lpar1/4Z34	-7.7
0e574f7125dfbd32	lpar1/4Z34	-9.4
0e6e3aa205416f4e	lpar1/4Z34	-8.2
0e7c3427f97fd90b	lpar1/4Z34	-9.6
0e934e797a3d1da2	lpar1/4Z34	-7.5
0eaa06b7563f4446	lpar1/4Z34	-9.1
0eba136db2d914a6	lpar1/4Z34	-10.4
0ecdb8b7eab6be16	lpar1/4Z34	-7.9
0ed4dea0f01e4c65	lpar1/4Z34	-8.7
0ef3ef03bc2d9a3e	lpar1/4Z34	-9.4
0f02b5c525e20d9a	lpar1/4Z34	-8.5
0f09cf6fb7dd256f	lpar1/4Z34	-10.1
0f2e5cfe558d58ab	lpar1/4Z34	-9.1
0f37ab32590c61c7	lpar1/4Z34	-9.7
0f58f0bb5b3043ef	lpar1/4Z34	-8.8
0fa023a2e129b145	lpar1/4Z34	-8.3
0fa04c8a1a5cb22c	lpar1/4Z34	-9.5
0fb40b1abea42091	lpar1/4Z34	-8.1
0fb9d9150e961697	lpar1/4Z34	-8.6
0fd79c8631019cca	lpar1/4Z34	-7.0
0fe02663c84be131	lpar1/4Z34	-10.0
1001a9f25585d165	lpar1/4Z34	-9.1
100a08914a8ad0cd	lpar1/4Z34	-8.7
100fbfb97c3422c3	lpar1/4Z34	-8.5
101fb435d4cb0280	lpar1/4Z34	-9.3
102ce9709a8a78ed	lpar1/4Z34	-7.7
108498df170c46d5	lpar1/4Z34	-7.3
10875c3cae7c532c	lpar1/4Z34	-8.5
108852f272f4ea5f	lpar1/4Z34	-7.4
10922299568891ec	lpar1/4Z34	-7.4
10e9801889d4d727	lpar1/4Z34	-10.4
10fb50773e8e71fd	lpar1/4Z34	-9.2
111726e833fdbd7e	lpar1/4Z34	-8.1
111d4936935b66dc	lpar1/4Z34	-7.6
114d427be491fdcd	lpar1/4Z34	-7.6
11500e0cff1ba41c	lpar1/4Z34	-7.8
119c668b7641e555	lpar1/4Z34	-7.9
11bf4180809f2fdd	lpar1/4Z34	-9.3
11c38d4da8cbec5b	lpar1/4Z34	-7.3
11cbe3c941d61989	lpar1/4Z34	-9.5
1246bcd1f0644d66	lpar1/4Z34	-5.9
1294107a4371d739	lpar1/4Z34	-9.5
12b1c2e6b20e3c1b	lpar1/4Z34	-9.2
12b1d5f88dcc48b2	lpar1/4Z34	-9.3
12b9c67a2607105d	lpar1/4Z34	-8.1
12bc0626435b73cf	lpar1/4Z34	-9.3
12c57127aa522960	lpar1/4Z34	-8.1
12dae7a6e8f781b4	lpar1/4Z34	-9.4
12fdcb20a66b3b63	lpar1/4Z34	-7.4
132bc70364b9e013	lpar1/4Z34	-9.3
133e5664b8caeabe	lpar1/4Z34	-9.9
133f4cbde8c91539	lpar1/4Z34	-9.4
135297fea952bc21	lpar1/4Z34	-10.3
135452694650a999	lpar1/4Z34	-10.4
1357ec7195885417	lpar1/4Z34	-8.9
135a1d821d6b8765	lpar1/4Z34	-9.2
135f9ba94a90a19e	lpar1/4Z34	-8.0
136637e83922cbba	lpar1/4Z34	-9.8
136ec59b0bc1ea45	lpar1/4Z34	-6.1
138263012178a310	lpar1/4Z34	-10.0
13a88b0822c9fe97	lpar1/4Z34	-9.1
13a9fcc85a18af49	lpar1/4Z34	-8.4
13c89cb3469514ac	lpar1/4Z34	-7.5
13d1a231ca87c9dd	lpar1/4Z34	-9.4
13e5798689b71db9	lpar1/4Z34	-9.5
13fe0024173edc8a	lpar1/4Z34	-9.0
1425c277c0d9f796	lpar1/4Z34	-10.1
148d390bfb9e2541	lpar1/4Z34	-9.5
14a3117bef3d7a25	lpar1/4Z34	-9.7
14aef624e38d1321	lpar1/4Z34	-8.8
14b7757f93229383	lpar1/4Z34	-8.0
14cde99deb9a7b94	lpar1/4Z34	-8.5
14d2cbf4c9bf862f	lpar1/4Z34	-8.1
14d9bd4ae643ce16	lpar1/4Z34	-8.6
14dd101134db137f	lpar1/4Z34	-8.6
150d4971daed7472	lpar1/4Z34	-9.7
15197c291eb832c3	lpar1/4Z34	-7.8
1521f85c90bd47a3	lpar1/4Z34	-10.0
15335f0f4dcd3042	lpar1/4Z34	-8.0
154009a50836265a	lpar1/4Z34	-6.9
154f7bb17b95c7fb	lpar1/4Z34	-9.1
1557cba338d42896	lpar1/4Z34	-10.4
15767a7834bf47e7	lpar1/4Z34	-8.8
1578405648df6d02	lpar1/4Z34	-7.5
15906a7b6fc87c72	lpar1/4Z34	-9.4
15a28ab0948b956f	lpar1/4Z34	-8.2
161ce1dbbac42ea7	lpar1/4Z34	-8.6
161d8bde98f6cef0	lpar1/4Z34	-10.2
1630d64d7218ecf1	lpar1/4Z34	-7.5
16846fbe6022ca09	lpar1/4Z34	-9.7
16927b57a52ff3e1	lpar1/4Z34	-10.1
16972bcbf2b8193d	lpar1/4Z34	-10.1
16ace1ffbba1df45	lpar1/4Z34	-8.2
16ace5506ef99c14	lpar1/4Z34	-7.1
16cbdd62946a2d0b	lpar1/4Z34	-9.8
16ceb582e94f86ea	lpar1/4Z34	-7.9
16dd98bac1e2ae50	lpar1/4Z34	-8.4
16e56b7e49766d7f	lpar1/4Z34	-8.9
16f002432f7dd3ee	lpar1/4Z34	-9.5
16fff7aeedd07a1a	lpar1/4Z34	-10.2
1702db520ac29beb	lpar1/4Z34	-9.7
170562ac653204c3	lpar1/4Z34	-9.8
170a70493dd6f29e	lpar1/4Z34	-9.3
1712d7e0bd9377d2	lpar1/4Z34	-8.7
171e7a9b45fdd49e	lpar1/4Z34	-8.3
171ec7f095e14258	lpar1/4Z34	-8.4
17296dde0c779dff	lpar1/4Z34	-8.7
173c4f27b4b01efd	lpar1/4Z34	-9.1
173dd70c2e77a7f2	lpar1/4Z34	-9.5
174432a634e4734c	lpar1/4Z34	-8.5
1773d6722dbe7e96	lpar1/4Z34	-10.2
17743ca31bcd2393	lpar1/4Z34	-10.2
177d2d74c3eaf59e	lpar1/4Z34	-9.7
179fd95cee588959	lpar1/4Z34	-11.5
17c108c9cd1f1da8	lpar1/4Z34	-8.3
17d93361cb80328a	lpar1/4Z34	-8.5
17e460141ca2dd64	lpar1/4Z34	-8.4
17e5d9ebb737b8db	lpar1/4Z34	-9.0
17ea424f255aae08	lpar1/4Z34	-7.9
17f6e8888f8b7f6e	lpar1/4Z34	-9.3
185b8834531436a1	lpar1/4Z34	-9.7
187f1a1e7e4a1acc	lpar1/4Z34	-8.8
18c940db8ee57850	lpar1/4Z34	-8.8
18cfac2fe4901307	lpar1/4Z34	-10.0
18d8e4114ad73318	lpar1/4Z34	-8.5
18eaf3582315f0ee	lpar1/4Z34	-9.6
18f1554adbd5b1c7	lpar1/4Z34	-9.9
18fc07791ef17907	lpar1/4Z34	-8.8
19115a98bef6827b	lpar1/4Z34	-6.8
19138e4dcfff79aa	lpar1/4Z34	-10.2
192b84de0d3753a3	lpar1/4Z34	-9.7
1942902ff5bd547d	lpar1/4Z34	-7.5
1946f73322860b41	lpar1/4Z34	-9.8
196905f55e36134e	lpar1/4Z34	-9.5
19763641dfafcc47	lpar1/4Z34	-9.9
197adc8ab9166a15	lpar1/4Z34	-9.2
198dddb726030851	lpar1/4Z34	-8.6
199342608b93d92a	lpar1/4Z34	-9.9
19aba25560f8559a	lpar1/4Z34	-10.1
19ba41384de113e4	lpar1/4Z34	-8.0
19d14649eaaa9c27	lpar1/4Z34	-7.7
1a10a28ba7d644c1	lpar1/4Z34	-9.8
1a1aa950e6b22cef	lpar1/4Z34	-7.7
1a42470573e7472b	lpar1/4Z34	-8.1
1a75e53ee0d3e9f6	lpar1/4Z34	-9.8
1a7b8a41407998b6	lpar1/4Z34	-8.9
1a978a42dcddbfb7	lpar1/4Z34	-9.3
1aadf57143600b7f	lpar1/4Z34	-8.9
1ab8be7796c9f86d	lpar1/4Z34	-10.0
1ac05fc3e5c91eee	lpar1/4Z34	-9.5
1ac37cd7db29fb4d	lpar1/4Z34	-8.9
1adef53568fb6509	lpar1/4Z34	-9.2
1ae2c3f05ef7bdfd	lpar1/4Z34	-8.3
1afcf25da8062e85	lpar1/4Z34	-8.5
1b1fb2ddfb95a4b3	lpar1/4Z34	-10.8
1b5f3a82a521004b	lpar1/4Z34	-6.2
1b93ff81086d85bb	lpar1/4Z34	-8.9
1ba9f8865bd3ac38	lpar1/4Z34	-8.4
1bb2e4a0898384d7	lpar1/4Z34	-7.3
1bfdd8dfc9a31c6c	lpar1/4Z34	-9.5
1c29808a2dcb6ceb	lpar1/4Z34	-9.9
1c2c63bf06180133	lpar1/4Z34	-9.4
1c3461d6a967e629	lpar1/4Z34	-9.6
1c4ed0750539d56d	lpar1/4Z34	-9.4
1c6ca4ddca06c900	lpar1/4Z34	-8.7
1cb9465d8042d515	lpar1/4Z34	-8.7
1ce5b68e3c155af1	lpar1/4Z34	-8.3
1cf1d251b4f4a9e0	lpar1/4Z34	-11.6
1cf45d5f5a821791	lpar1/4Z34	-9.4
1d13ee17752badc4	lpar1/4Z34	-7.6
1d19d5b54d75f907	lpar1/4Z34	-7.8
1d1fc27e6a071ce7	lpar1/4Z34	-9.1
1d24203927d54fdc	lpar1/4Z34	-10.0
1d29399d9ca2089c	lpar1/4Z34	-7.3
1d3586743ea6e01c	lpar1/4Z34	-8.3
1d36c2e298c1c7a9	lpar1/4Z34	-8.5
1d3acbe0944cc2ff	lpar1/4Z34	-9.5
1d470df7e749feff	lpar1/4Z34	-9.0
1d55f759c67a68b9	lpar1/4Z34	-9.9
1d9450415819dead	lpar1/4Z34	-10.1
1de292c7acf521bb	lpar1/4Z34	-9.3
1de42ec28b8b0a03	lpar1/4Z34	-9.1
1de69c5df66d1e9a	lpar1/4Z34	-8.4
1e4ff836200595a2	lpar1/4Z34	-9.8
1e5ef06345360817	lpar1/4Z34	-8.2
1e8bc4e229b12d33	lpar1/4Z34	-8.7
1eb3036796188c87	lpar1/4Z34	-9.0
1ec329c0b61fc0c0	lpar1/4Z34	-9.1
1eca85c17475e4ef	lpar1/4Z34	-9.2
1ee0974fb4922b77	lpar1/4Z34	-9.0
1ef1aa1dc82cd274	lpar1/4Z34	-8.5
1f5f14ad4f2bcefb	lpar1/4Z34	-8.8
1f7b955797355eb0	lpar1/4Z34	-8.3
1f810c7145de5c00	lpar1/4Z34	-8.7
1f87e0d6d7508c21	lpar1/4Z34	-7.8
1fac15cc708866da	lpar1/4Z34	-8.6
1fe7a35268a0ae38	lpar1/4Z34	-8.5
20289a3fbce76340	lpar1/4Z34	-7.1
20382913a24bf271	lpar1/4Z34	-9.3
203d5b6b743f3c4d	lpar1/4Z34	-10.1
2042ec4de4ca4bcf	lpar1/4Z34	-10.6
2075281170ccd264	lpar1/4Z34	-9.3
2097331630132520	lpar1/4Z34	-9.1
20a8f9378967252b	lpar1/4Z34	-9.4
20ffe1de01ee9ccd	lpar1/4Z34	-10.1
211a1180479bde27	lpar1/4Z34	-8.7
21280c79611fbe8f	lpar1/4Z34	-8.2
2129e4e26af56297	lpar1/4Z34	-8.7
2165b4442d1afa97	lpar1/4Z34	-9.8
2175fe01b63d3c1d	lpar1/4Z34	-9.3
21a7efdc34939b1a	lpar1/4Z34	-9.4
2206dea3c3f32cd0	lpar1/4Z34	-10.0
222de3fb2a065161	lpar1/4Z34	-8.9
224a98a56a4129ec	lpar1/4Z34	-10.1
229844b9370cf141	lpar1/4Z34	-8.8
22c25ebd10c5f314	lpar1/4Z34	-9.4
22d1186b23408ebb	lpar1/4Z34	-7.8
22e89cd7eb2c1479	lpar1/4Z34	-7.3
2303e9d72a6bebb5	lpar1/4Z34	-7.7
233b1a262a1139b8	lpar1/4Z34	-10.2
237685002f932d25	lpar1/4Z34	-7.8
237c45daeadbd57c	lpar1/4Z34	-7.7
23a8fbceb7c8e631	lpar1/4Z34	-9.5
23abe860144565dc	lpar1/4Z34	-8.0
23ae24421a68ae3f	lpar1/4Z34	-9.4
23d53931ea94bd23	lpar1/4Z34	-8.2
23e0449c75e23e75	lpar1/4Z34	-8.2
23eb2f557f815255	lpar1/4Z34	-9.5
23edd1bb23024f1a	lpar1/4Z34	-7.5
23f0cffbc377b00d	lpar1/4Z34	-8.7
23fbb7066b11bf31	lpar1/4Z34	-9.6
24441dd2e562761d	lpar1/4Z34	-8.8
245800612bb15d86	lpar1/4Z34	-8.2
24b547591244dbe8	lpar1/4Z34	-9.3
24df781313e57c8c	lpar1/4Z34	-8.1
24e651a318e3f50a	lpar1/4Z34	-8.6
2532d83fa2f5a3ba	lpar1/4Z34	-9.1
25393244c8c9adb0	lpar1/4Z34	-9.2
2566a2827957b5c7	lpar1/4Z34	-9.2
256995cfb291da45	lpar1/4Z34	-8.3
258310bbf42c44a1	lpar1/4Z34	-10.2
2597424dd3442d8d	lpar1/4Z34	-9.2
25a6a7beb9ae528b	lpar1/4Z34	-9.6
25b2dd303ba8d3cd	lpar1/4Z34	-10.7
25c0f7eb0a00f3f5	lpar1/4Z34	-9.5
25dbdedb5eacc45e	lpar1/4Z34	-10.5
25dd669819102873	lpar1/4Z34	-9.4
25ec1150aaed84cb	lpar1/4Z34	-9.7
26092da39b95a575	lpar1/4Z34	-8.4
260ee75579a33ab0	lpar1/4Z34	-6.3
262e1d4c343475ca	lpar1/4Z34	-8.5
26485e5ce2c400d4	lpar1/4Z34	-9.5
265aa55f565a7ef9	lpar1/4Z34	-9.3
2679d99f1f8c7236	lpar1/4Z34	-9.7
26c0dde4e647864d	lpar1/4Z34	-9.0
26c32e170c6be559	lpar1/4Z34	-8.3
26d42b22e95cdd4a	lpar1/4Z34	-9.3
26dbab81cedd8e2c	lpar1/4Z34	-8.6
27080eaa598c6772	lpar1/4Z34	-9.0
2728bfc3b0dd01de	lpar1/4Z34	-7.6
273c919340ad2e11	lpar1/4Z34	-9.4
2745f950e70d807b	lpar1/4Z34	-9.7
274a58f9c798eb5d	lpar1/4Z34	-9.2
274ca6038fa36343	lpar1/4Z34	-8.1
2779d5efae3a9ec3	lpar1/4Z34	-7.3
27964d3b06311f6a	lpar1/4Z34	-9.7
27c1518cffd9af28	lpar1/4Z34	-8.7
27c754898af728b1	lpar1/4Z34	-8.9
27de50d5f526b342	lpar1/4Z34	-9.2
27ecb8cf46058453	lpar1/4Z34	-8.3
2800d794e09621f5	lpar1/4Z34	-9.4
28317648ee131eb5	lpar1/4Z34	-9.7
28577faef47bbeb5	lpar1/4Z34	-8.1
287e78a372b396c9	lpar1/4Z34	-8.6
28991964f4ab175d	lpar1/4Z34	-8.7
28b55418157e90ef	lpar1/4Z34	-9.1
28c4f8bdd1155eec	lpar1/4Z34	-9.6
28d4ade60319b826	lpar1/4Z34	-7.5
28ee90f114b25cf1	lpar1/4Z34	-7.6
29357bdb77c9659e	lpar1/4Z34	-10.0
2941fc943c772fda	lpar1/4Z34	-7.2
2943244b74ef5d24	lpar1/4Z34	-6.6
296c80b9521133f7	lpar1/4Z34	-9.9
29a9d57a3ff255e1	lpar1/4Z34	-9.2
29b6286dfbaa8844	lpar1/4Z34	-7.7
29c3e645f3309046	lpar1/4Z34	-9.0
29d7169d5fa54f18	lpar1/4Z34	-8.6
29dc609b50854f6e	lpar1/4Z34	-9.4
29efc35a8859a719	lpar1/4Z34	-7.4
29f5023ac9367eab	lpar1/4Z34	-8.1
29fb94067a2435a3	lpar1/4Z34	-8.5
2a035674a51096e3	lpar1/4Z34	-8.8
2a56203e04809871	lpar1/4Z34	-9.2
2a693da5f7f22c62	lpar1/4Z34	-8.7
2a7733bf3a165861	lpar1/4Z34	-7.9
2aa675fb76d19b2d	lpar1/4Z34	-10.4
2aa6c6c50b10f825	lpar1/4Z34	-8.7
2ac73a304c72c589	lpar1/4Z34	-8.9
2af139a4826826f0	lpar1/4Z34	-7.9
2afc564a27579399	lpar1/4Z34	-7.0
2b0242256dd2bb1a	lpar1/4Z34	-8.3
2b0a3d9e1af4bcbc	lpar1/4Z34	-8.8
2b1a7cf64e2cbf78	lpar1/4Z34	-8.0
2b1c8d6884edda3e	lpar1/4Z34	-8.8
2b291d3de4a7c44c	lpar1/4Z34	-8.4
2b353a49de93e32b	lpar1/4Z34	-8.9
2b3ebca6c5da395d	lpar1/4Z34	-8.9
2b5d35071686ea01	lpar1/4Z34	-8.3
2b7f2030e3ada9f6	lpar1/4Z34	-8.2
2b859caca0a3c651	lpar1/4Z34	-7.9
2b8b85825f24ad7d	lpar1/4Z34	-7.7
2b8ef956801e6ffd	lpar1/4Z34	-10.9
2b92bda39c252600	lpar1/4Z34	-9.2
2b993413fd753dd8	lpar1/4Z34	-8.0
2ba14c4498425048	lpar1/4Z34	-8.7
2ba5df0d8894f121	lpar1/4Z34	-8.5
2bb02a9a1c41f1d6	lpar1/4Z34	-9.7
2bb2b6c7e8da0d85	lpar1/4Z34	-8.4
2be23610c6d8d54b	lpar1/4Z34	-9.6
2c316fefd6d8ac44	lpar1/4Z34	-8.7
2c837719f95fb9f3	lpar1/4Z34	-8.6
2c84935dea7d48f2	lpar1/4Z34	-8.8
2c90557854a835d4	lpar1/4Z34	-7.9
2cac693403d5852f	lpar1/4Z34	-9.1
2cc3bbc6fd4ff910	lpar1/4Z34	-9.4
2cca3943236d5840	lpar1/4Z34	-9.7
2ce8f1f48334e457	lpar1/4Z34	-7.9
2cf0ad42f234544d	lpar1/4Z34	-9.0
2cf793a4b75a3937	lpar1/4Z34	-7.8
2cfdd198aa284462	lpar1/4Z34	-7.8
2d1b545ee4022603	lpar1/4Z34	-7.8
2d1c316690556e82	lpar1/4Z34	-11.2
2d1d0e146835ef31	lpar1/4Z34	-9.3
2d2fe54daf941c17	lpar1/4Z34	-9.6
2d55c15ca9f23cf3	lpar1/4Z34	-9.7
2d606a69d92c7f22	lpar1/4Z34	-8.0
2d80c2d105c629ae	lpar1/4Z34	-8.1
2d8a03bf880fe890	lpar1/4Z34	-9.1
2db4457f3a6eba3c	lpar1/4Z34	-8.6
2ded2f25f465247f	lpar1/4Z34	-9.6
2e132d045cea5baf	lpar1/4Z34	-8.3
2e38e0abdd5d175a	lpar1/4Z34	-9.1
2e94bd846b73bc25	lpar1/4Z34	-8.9
2eada0d1c410b288	lpar1/4Z34	-8.4
2ec415b954fcb137	lpar1/4Z34	-9.4
2ef95ced1da8e234	lpar1/4Z34	-10.4
2f159cf153c76919	lpar1/4Z34	-8.7
2f19b98d7f6d0e23	lpar1/4Z34	-9.2
2f35af693ad6f052	lpar1/4Z34	-8.4
2f5f81d8b5443241	lpar1/4Z34	-8.7
2f765c3305216845	lpar1/4Z34	-8.8
2f92a0ecc0f5b815	lpar1/4Z34	-7.3
2fbf2b247ac4a20b	lpar1/4Z34	-9.3
2fc5fd3a5f2b792b	lpar1/4Z34	-9.0
2fc7c197456c8a22	lpar1/4Z34	-9.0
2fce4956c47811ed	lpar1/4Z34	-9.2
2fd02a9e914655b2	lpar1/4Z34	-9.0
2ff1610dd2a53235	lpar1/4Z34	-8.9
3014779b1081a502	lpar1/4Z34	-8.7
301d3d00ef0dbaa3	lpar1/4Z34	-9.1
302dc814cf9b9b21	lpar1/4Z34	-7.4
30347e4456abbb0b	lpar1/4Z34	-8.8
303fe5fe86f0f824	lpar1/4Z34	-7.9
30550f96da81d2f5	lpar1/4Z34	-9.0
30862060b1f74f3f	lpar1/4Z34	-9.4
3096d21d0df17be6	lpar1/4Z34	-7.8
30a54cdee3f1c425	lpar1/4Z34	-8.3
30aa956ac9f60e6d	lpar1/4Z34	-9.6
30ab37d64e4f4b77	lpar1/4Z34	-9.4
30bb877769a4d6d4	lpar1/4Z34	-9.5
30bb9e681f08fe72	lpar1/4Z34	-8.9
30da5fcc2907e196	lpar1/4Z34	-9.7
31193246ed1f1b47	lpar1/4Z34	-9.0
313abc35e0fe7523	lpar1/4Z34	-8.1
31402b9f9f9335e8	lpar1/4Z34	-7.7
3168cc09852e88be	lpar1/4Z34	-9.0
31885376596e5fca	lpar1/4Z34	-7.3
318fb8280a622914	lpar1/4Z34	-9.7
3192f94a64279164	lpar1/4Z34	-10.2
31d6351a82a3fbbe	lpar1/4Z34	-9.2
31eacb431f246536	lpar1/4Z34	-7.4
