候选ID	靶点名称	靶点Uniprot	靶点家族	主要功能	化合物InChIKey	化合物ChEMBL_ID	靶点ChEMBL_ID	SMILES	功能效力_pEC50_AC50	结合效力_pIC50_Ki_Kd	功能效力_测定来源	结合效力_测定来源	测定类型	酵母筛选_q	酵母筛选_最高rho	酵母筛选_显著任务数	ChEMBL实测_pChEMBL	对接亲和能_kcal_mol	PD预测_pIC50_DTI集成	PD预测_pIC50_kNN近邻	PD适用域_最近邻Tanimoto	对接门_通过	PD门_通过
YeastBridge_Mol027	DRD2	P14416	gpcr	结合调节（激动/拮抗未实验判定）	LNEPOXFFQSENCJ-UHFFFAOYSA-N	CHEMBL54	CHEMBL2096905	C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F		8.3		The IC50 value was reported as apparent, since [3H]NCA was purported to be irreversible. R [10.1021/jm00372a019]	IC50	0.0	0.0181	1	9.92	-7.3	6.85	5.96	0.41	是	是
