target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
SCNN1A	IVZZZGLXUQBECB-UHFFFAOYSA-N	154	0.1451733112335205	4.105479717254639	0.0	312	0.0	CCN1C(=O)C(=CC2=CC(=CC(=C2O)OC)Cl)C(=O)N(C1=S)CC
SCNN1A	NNLFMLKGPMHEAF-UHFFFAOYSA-N	22.4	0.11726850271224976	4.080953598022461	0.0	312	0.0	C1=CC(=C(C=C1NC=C2C=C(C=C(C2=O)Br)Br)Cl)F
SCNN1A	ZOSCLVRDFHFOHY-LFIBNONCSA-N	41.6	0.11676454544067383	3.9503331184387207	0.0	312	0.0	CN1C2=CC=CC=C2SC1=CC(=O)C3=CC=CC=C3
SCNN1A	XKCYIWZKYFMOCM-UHFFFAOYSA-N	46.5	0.12666518986225128	3.906680107116699	0.0	312	0.0	CC1=CC=C(C=C1)C2=CN(C(=S)N2)C3=CC=C(C=C3)F
SCNN1A	HXJVXAIDZJNZJK-UHFFFAOYSA-N	13.9	0.12512435019016266	3.6005449295043945	0.0	312	0.0	CN(C)CCNC1=C2CCCC2=C(C3=NC4=CC=CC=C4N13)C#N
SCNN1A	PGJJVLOPVGKUTC-MDWZMJQESA-N	7.26	0.13291902840137482	3.583987236022949	0.001	312	0.20782312925170068	CC(=NNC1=CC=C(C=C1)[N+](=O)[O-])CNC(=O)C
SCNN1A	LOBCDGHHHHGHFA-UHFFFAOYSA-N	171	0.46023988723754883	3.519465923309326	0.0	312	0.0	CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C
SCNN1A	GKIRPKYJQBWNGO-OCEACIFDSA-N	4.22	0.09961016476154327	3.484384298324585	0.001	312	0.20782312925170068	CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
SCNN1A	FMVFWGAIQDFXJM-UHFFFAOYSA-N	94.4	0.11914308369159698	3.4836339950561523	0.0	312	0.0	CC1=CC(=C(C=C1)C)OCC2=NC(=NO2)C3=CC=NC=C3
SCNN1A	BCFHDYKCMZOQQV-UHFFFAOYSA-N	52.1	0.2330261617898941	3.4772114753723145	0.0	312	0.0	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C
SCNN1A	MFRWFNJNFMWPJJ-UHFFFAOYSA-N	33.6	0.13214759528636932	3.4643032550811768	0.0	312	0.0	C1C(=O)CSC2=C(S1)SC(=S)S2
SCNN1A	PWKJVXKKVOSNIA-UHFFFAOYSA-N	70.6	0.11592502892017365	3.4033749103546143	0.001	312	0.20782312925170068	C1=CC(=CN=C1)C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Cl
SCNN1A	ZYBHGNPUGQFNPC-UHFFFAOYSA-N	49.47	0.10224650055170059	3.2796528339385986	0.002	312	0.2698763250883392	CC1=C(N=NN1C2=CC=C(C=C2)F)C3=NN=C(O3)C4=CC=CO4
SCNN1A	JWUBBDSIWDLEOM-DTOXIADCSA-N	10	0.2928122282028198	3.261741876602173	0.0	312	0.0	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
SCNN1A	FBOZXECLQNJBKD-UHFFFAOYSA-N	400	0.09702388942241669	3.2112882137298584	0.002	312	0.2698763250883392	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
