target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
CATSPER2	ZHEQJNSPIQLLMN-UHFFFAOYSA-N	65	0.10776464641094208	3.357651472091675	0.0	319	0.0	C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)N=CC3=CC=C(C=C3)Cl
CATSPER2	QYELUXMUSPMUTP-UHFFFAOYSA-N	72.01	0.12947437167167664	2.9860639572143555	0.002	319	0.2698763250883392	CCC(CC)NCC1=C(C2=C(O1)C=CC(=C2)Cl)C3=CC=C(C=C3)OC
CATSPER2	JIYSVMPYTNOCHW-UHFFFAOYSA-N	37.22	0.13657121360301971	2.9639270305633545	0.001	319	0.20782312925170068	CCC1=C(SC(=C1C(=O)N)NC(=O)COC2=CC=C(C=C2)C)C
CATSPER2	IHVRWFJGOIWMGC-NSCUHMNNSA-N	26.09	0.1712140291929245	2.8630237579345703	0.002	319	0.2698763250883392	COC1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O
CATSPER2	OCHSTFBIKFCACY-VAWYXSNFSA-N	251	0.14745591580867767	2.731621742248535	0.003	319	0.3061122244488978	COC1=CC=C(C=C1)NS(=O)(=O)C=CC2=CC=CC=C2
CATSPER2	UILPJVPSNHJFIK-UHFFFAOYSA-N	100	0.1509058028459549	2.69242262840271	0.003	319	0.3061122244488978	CC(=O)C1=C(C=C(C=C1)OC)O
CATSPER2	WCZDEWHCMMNLLN-MOSHPQCFSA-N	184	0.12712179124355316	2.6122515201568604	0.005	319	0.35034403669724773	C1CCN(C1)C2=NC(=NC(=N2)NN=CC3=CC(=CC=C3)F)N4CCCC4
CATSPER2	CMONWUQZZQGYMH-UHFFFAOYSA-N	266	0.1175021231174469	2.5884087085723877	0.006	319	0.3623962040332147	COC1=CC(=C(C=C1)C=NC2=CC=C(C=C2)C34CC5CC(C3)CC(C5)C4)OC
CATSPER2	SCDUIKOCNOZENR-UHFFFAOYSA-N	49.47	0.10130339115858078	2.4962704181671143	0.007	319	0.37126736111111114	CCCC1=C(C=C(O1)C2=CC=CC=C2)C(=O)NCC3CCCO3
CATSPER2	LUZUAYAKZLCOCQ-BHHNFLQBSA-N	4.71	0.1349194496870041	2.4903125762939453	0.003	319	0.3061122244488978	COC1=CC(=O)C(=CC1=CC=CC2=CC=CC=C2)O
CATSPER2	CEBMGSOURCAPDC-UHFFFAOYSA-N	27.3	0.164411723613739	2.4713032245635986	0.009	319	0.3927857142857143	C1=CC2=C(C=C1N)N=C(O2)C3=C(C=CC(=C3)Cl)Cl
CATSPER2	XDYGCIOWNPNVIH-ZYJPSCNZSA-N	89.61	0.11249303072690964	2.398693799972534	0.008	319	0.38391454602576186	CC1=CC(=O)C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C
CATSPER2	HLRFUTRZDZOVDA-UHFFFAOYSA-N	200	0.11575481295585632	2.3715648651123047	0.016	319	0.43028169014084505	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
CATSPER2	XGAGHBMKLFTMNK-UHFFFAOYSA-N	31.4	0.1348918378353119	2.371389627456665	0.01	319	0.3994508368200837	C1=CC(=CC=C1SCC2=CN3C=CSC3=N2)Cl
CATSPER2	AHUGQNPASAGFGP-UHFFFAOYSA-N	91.2	0.09800800681114197	2.3638498783111572	0.009	319	0.3927857142857143	C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)F)O
