target_id	inchikey	dose	spearman_rho	emp_p	q	smiles
GPR153	AYGGQJHJRFZDFH-UHFFFAOYSA-N	48.84	0.04271906580233047	0.0	0.0	C1=C(C=C2C(=C1Cl)NC(=O)C2=O)Cl
GPR153	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.04254206541320871	0.0	0.0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
GPR153	YEASPBADKSMHDK-UHFFFAOYSA-N	37	0.040427592623726555	0.0	0.0	C1CCN(C1)C(=O)C2=CC(=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)Br)[N+](=O)[O-]
GPR153	GVLDSGIQZAFIAN-UHFFFAOYSA-N	45	0.04022497517839542	0.0	0.0	CCCCCCCC1C(O1)CC#CC#CC(C=C)O
GPR153	OPDBGPSIRGGXRM-UHFFFAOYSA-N	45.19	0.03874169029437659	0.0	0.0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
GPR153	FNIJWCUPMHCILC-UHFFFAOYSA-N	4.65	0.0373773264069146	0.002	0.41835730300213264	C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC=C4C=C(C=C(C4=O)Br)Cl
GPR153	YPTKKTRAGNKREQ-UHFFFAOYSA-N	9.68	0.03736967121787682	0.001	0.29796307836111546	C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=CC=C4I
GPR153	PFMXWIFQXGUQFF-UHFFFAOYSA-N	237	0.036609726114898836	0.0	0.0	C1=CSC(=C1)C2=CSC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N
GPR153	KFULURXNVNLJOV-UHFFFAOYSA-N	179	0.036206495122669886	0.002	0.41835730300213264	CCCCN1C(=O)C2=C(C=CS2)NC1=S
GPR153	QXIOSDBURWNOSL-UHFFFAOYSA-N	31.5	0.035976032463133974	0.001	0.29796307836111546	CC1=CC(=C(C=C1)C)C2=CSC(=N2)N.Cl
GPR153	ALJZFUNHEUBSCR-UHFFFAOYSA-N	401	0.035924470011809345	0.002	0.41835730300213264	COC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)N3C=NN=N3
GPR153	CGDKYDPBMZLPSG-UHFFFAOYSA-N	49.85	0.03555401242044378	0.001	0.29796307836111546	C1=CC(=CN=C1)C(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F
GPR153	PMAQASWXSNJAOL-UHFFFAOYSA-N	19.8	0.03419009944303015	0.0	0.0	CC(C)CC1=NN=C2N1N=C(S2)C3=CC(=CC=C3)N(C)C
GPR153	ZUPRUYKDNMXKSG-UHFFFAOYSA-N	338	0.03418195934932623	0.002	0.41835730300213264	COC1=CC=C(C=C1)C2=CN3C4=CC=CC=C4N=C3N2CCN5CCCC5
GPR153	CYDNVPBCTRKOLN-UHFFFAOYSA-N	177	0.03407743054461954	0.0	0.0	CCOC(=O)C1=C(C2=CC(=CC(=C2N=C1)C)Cl)NCCCOC
