target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
CATSPER2	YNYITLNFUPVIEB-UHFFFAOYSA-N	39.21	0.16469025611877441	3.5504696369171143	0.0	53	0.0	C1CSC(=N1)NC(=O)C2=CSC3=CC=CC=C32
CATSPER2	SCDUIKOCNOZENR-UHFFFAOYSA-N	49.47	0.13274815678596497	3.4721715450286865	0.005	53	0.5192046227056424	CCCC1=C(C=C(O1)C2=CC=CC=C2)C(=O)NCC3CCCO3
CATSPER2	HIMZCSWBHPCINI-UHFFFAOYSA-N	71.4	0.37731778621673584	3.4366939067840576	0.0	53	0.0	C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC(=CC=C3)Cl)O
CATSPER2	HABAROMQMJRMMU-UHFFFAOYSA-N	200	0.14201880991458893	3.167306423187256	0.001	53	0.29262452107279696	CCCC(=O)N1CCN(CC1)C2=CC=C(C=C2)F
CATSPER2	LTILHNUQAIYQBZ-UHFFFAOYSA-N	200	0.18097440898418427	3.1288671493530273	0.001	53	0.29262452107279696	CC1=C(C=CC(=C1)OC)NC(=O)C2=CC=CO2
CATSPER2	BHRLWZVAFTWUKQ-UHFFFAOYSA-N	200	0.14128915965557098	2.8334388732910156	0.008	53	0.5707613264829519	COC(=O)C1=C(SCC1=O)NC2=CC=CC=C2
CATSPER2	AQRYQWZEJPEJQS-UHFFFAOYSA-N	200	0.1798805147409439	2.8264636993408203	0.003	53	0.4555168986083499	CN1C=C(C2=CC=CC=C21)C(C#N)N(C)C
CATSPER2	LYUZOXNETFFKST-UHFFFAOYSA-N	42.7	0.2419581562280655	2.7865235805511475	0.005	53	0.5192046227056424	C1CCN(CC1)S(=O)(=O)C2=CC=CC3=C2C(=O)C4=CC=CC=C4C3=O
CATSPER2	PHQBXCTZDRMXMX-UHFFFAOYSA-N	190	0.1348835676908493	2.7528584003448486	0.006	53	0.5429502369668247	C1=CC=C2C(=C1)C(=O)N=C(N2)C3=CC=C(C=C3)N
CATSPER2	BBAAXEBKKSKXHK-FPLPWBNLSA-N	140.46	0.15518854558467865	2.7252352237701416	0.007	53	0.56069743051914	C1=CC2=C(C=C1F)C(=C3C(=O)NC(=S)S3)C(=O)N2
CATSPER2	AYZMTQZPSBOBOP-UHFFFAOYSA-N	26.83	0.1727294772863388	2.6184818744659424	0.015	53	0.6255118755118755	CCC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C)NCC4=CN=CC=C4
CATSPER2	ZOZHRQACKWQYOW-LSCVHKIXSA-N	56.1	0.1289190649986267	2.5935873985290527	0.009	53	0.5815355329949239	CN(C)C1=CC=C(C=C1)C=NNC2=C(C=C(C=N2)Cl)Cl
CATSPER2	WOWFPNRGXLWOHZ-UHFFFAOYSA-N	71.43	0.14983727037906647	2.5618817806243896	0.01	53	0.5955165692007798	CC1=NC(=NC(=C1)C2=CC=C(C=C2)Cl)SCC(=O)NC3CC4CCC3C4
CATSPER2	AOKUOQRFZXRQBM-UHFFFAOYSA-N	200	0.1356123983860016	2.54791259765625	0.01	53	0.5955165692007798	C1=CSC(=C1)C2=CSC(=C2C(=O)N)N
CATSPER2	XDYGCIOWNPNVIH-ZYJPSCNZSA-N	89.61	0.13118086755275726	2.4806952476501465	0.012	53	0.6079601990049751	CC1=CC(=O)C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C
