target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
GABRB2	ZJUYFVFLWINXFD-UHFFFAOYSA-N	200	0.25996676087379456	3.48404860496521	0.0	63	0.0	C1=CC(=C(C=C1C(=O)NCC2=CC=NC=C2)Cl)Cl
GABRB2	QABRQVFUHVPFPW-UHFFFAOYSA-N	61.7	0.14625489711761475	3.4696319103240967	0.0	63	0.0	Cc1ccc(NS(=O)(=O)c2cc(ccc2C)[N+](=O)[O-])cc1F
GABRB2	AWWCRWADLQILFM-DHDCSXOGSA-N	351	0.1288762241601944	3.2945384979248047	0.001	63	0.29262452107279696	C1=CSC(=C1)CC(=O)NN=CC2=CC=C(C=C2)Cl
GABRB2	NNLFMLKGPMHEAF-UHFFFAOYSA-N	22.4	0.13138245046138763	3.2029318809509277	0.001	63	0.29262452107279696	C1=CC(=C(C=C1NC=C2C=C(C=C(C2=O)Br)Br)Cl)F
GABRB2	HLOOVTMYBRRYOP-UHFFFAOYSA-N	611	0.1698329597711563	3.082395553588867	0.001	63	0.29262452107279696	CC(C)(C)C1=CC(=C(C(=C1)N=CC2=CC=C(C=C2)F)O)C(C)(C)C
GABRB2	QCEHOGQBJLVNHB-UHFFFAOYSA-N	235	0.17452260851860046	3.018427848815918	0.001	63	0.29262452107279696	CC1=CC=CC=C1C2C3=C(CCCC3=O)C4=C(N2)C=CC5=C4C=CC=N5
GABRB2	MZLWPOIYIBODOL-UHFFFAOYSA-N	37.09	0.1499624252319336	2.7044219970703125	0.01	63	0.5955165692007798	C1C(C(=O)N(C1=O)C2=CC=CC=C2F)SC3=CC=CC=C3C(=O)O
GABRB2	YSSSPARMOAYJTE-UHFFFAOYSA-N	11.75	0.17414399981498718	2.609093189239502	0.008	63	0.5707613264829519	C1COC2=CC=CC=C2OCCOCCOC3=CC=CC=C3OCCO1
GABRB2	AIEIZIKOQAFXLM-UHFFFAOYSA-N	195.52	0.1413136124610901	2.606449842453003	0.008	63	0.5707613264829519	C1=CN=CC=C1CNC(=O)C2=CC=C(S2)Cl
GABRB2	SRKSGNYBRPJVHT-UHFFFAOYSA-N	59	0.13057447969913483	2.4723527431488037	0.008	63	0.5707613264829519	C1=CC=C2C(=C1)C=CC(=O)C2=CNC3=CC=CC=C3C(=O)O
GABRB2	NAUVDUAFMRTQQN-UHFFFAOYSA-N	38.1	0.12096192687749863	2.375828981399536	0.013	63	0.6147832817337461	CC1=CC=C(C=C1)NC2=C3CCCC3=NC4=CC=CC=C42
GABRB2	YHGVHRFSRANAMU-JYRVWZFOSA-N	7.85	0.19046828150749207	2.320725202560425	0.008	63	0.5707613264829519	C1=CC=C2C(=C1)N=C(S2)NN=CC3=CC=CS3
GABRB2	HLOFUIOHRMXBMA-UHFFFAOYSA-N	76	0.18996740877628326	2.3100953102111816	0.01	63	0.5955165692007798	CC(C)C(=O)N1CCN(CC1)C2=CC=C(C=C2)F
GABRB2	CMCGHRHRAQYHQQ-UHFFFAOYSA-N	476	0.14410948753356934	2.2518203258514404	0.012	63	0.6079601990049751	C1=CC=C(C=C1)C2=CN(C(=N2)SCC(=O)NC3=CC=CC=C3Cl)C4=CC=CC=C4
GABRB2	PGJJVLOPVGKUTC-MDWZMJQESA-N	7.26	0.14309364557266235	2.2474234104156494	0.021	63	0.6578650533223954	CC(=NNC1=CC=C(C=C1)[N+](=O)[O-])CNC(=O)C
