target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
KCNQ5	TWWOZUFAWUTEGG-UHFFFAOYSA-N	1.03	0.15744967758655548	3.5443434715270996	0.0	51	0.0	CSC1=C(C=NC2=CC=CC=C21)C3=NC4=CC=CC=C4C=C3
KCNQ5	WLYHHLMMWMBERB-UHFFFAOYSA-N	51.6	0.19034840166568756	3.435041666030884	0.0	51	0.0	C1=CC=C2C(=C1)C=CC=C2C3C(=C(OC4=C3C(=O)OC5=CC=CC=C54)N)C#N
KCNQ5	HHIXPOUVFRKTND-UHFFFAOYSA-N	34.6	0.23868459463119507	3.3239424228668213	0.0	51	0.0	CC(C)(C)C1=CC=C(C=C1)OC2=COC3=C(C2=O)C=CC(=C3CN4CCOCC4)O
KCNQ5	HPTTWLATEMMSGN-UHFFFAOYSA-N	42.97	0.16174112260341644	3.211838960647583	0.008	51	0.5707613264829519	CCOC1=C(C=CC(=C1)S(=O)(=O)NC2=C(C(=CC=C2)Cl)C)F
KCNQ5	JSIUIWVFLJCPFR-UHFFFAOYSA-N	208	0.17444424331188202	3.1580166816711426	0.001	51	0.29262452107279696	C1=CC(=C(C(=C1)Cl)C2C3=C(C=C(C=C3)N)OC(=C2C#N)N)F
KCNQ5	YNYITLNFUPVIEB-UHFFFAOYSA-N	39.21	0.1577785462141037	3.1466524600982666	0.001	51	0.29262452107279696	C1CSC(=N1)NC(=O)C2=CSC3=CC=CC=C32
KCNQ5	BZCJYSNOSNVPTB-UHFFFAOYSA-M	30.1	0.18198157846927643	3.130108594894409	0.001	51	0.29262452107279696	CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2COC4=CC=CC=C4OC)C)C(C)C.[Cl-]
KCNQ5	PFQJWRNUXIZHPB-UHFFFAOYSA-N	14.1	0.1735011637210846	3.116034984588623	0.001	51	0.29262452107279696	CC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)N2O
KCNQ5	BMWFIVRSEYNWDF-UHFFFAOYSA-N	5.65	0.15227246284484863	2.9936344623565674	0.005	51	0.5192046227056424	C1CCC(CC1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)Cl
KCNQ5	ASWKZGGZMAXNAM-UHFFFAOYSA-O	62.4	0.16285111010074615	2.9341208934783936	0.003	51	0.4555168986083499	C1=CC=C(C=C1)C2=[N+](SC(=N2)NC(C(Cl)(Cl)Cl)Cl)C3=CC=CC=C3
KCNQ5	GNPMEEXRFJBCOJ-UHFFFAOYSA-N	69.1	0.19088982045650482	2.8997552394866943	0.003	51	0.4555168986083499	CC1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=CC=C2
KCNQ5	XUVKSPPGPPFPQN-UHFFFAOYSA-N	30.6	0.153061643242836	2.8867013454437256	0.006	51	0.5429502369668247	CN1C2=CC=CC=C2C(=O)C3=CC=CC=C31
KCNQ5	PJBBMFFOIIZWMA-UHFFFAOYSA-N	31.3	0.18945708870887756	2.874605894088745	0.002	51	0.389171974522293	CC(CN1CCOCC1)OC(=O)C2(CCC3(CCC4(C(=CC(=O)C5C4(CCC6C5(CCC(C6(C)C)OC(=O)C)C)C)C3C2)C)C)C
KCNQ5	RNULTJAJPNAXDW-UHFFFAOYSA-M	16.5	0.17292670905590057	2.8640711307525635	0.001	51	0.29262452107279696	CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(C=C4)Br)C)C(C)C.[Cl-]
KCNQ5	DZRWKRHYFAWAPJ-UHFFFAOYSA-N	9.02	0.17066282033920288	2.860656261444092	0.003	51	0.4555168986083499	C1=CC=C2C(=C1)C(=O)C3=C(O2)OC(=C(C3C4=CC(=C(C=C4)F)Br)C#N)N
