target_id	inchikey	dose	mean_absz	z_exec	emp_p	n_task_strains	q	smiles
GPR157	VWOXKTBNPLGTSR-UHFFFAOYSA-N	49.47	0.14845529198646545	3.7923731803894043	0.0	62	0.0	CCCOC1=C(C=C(C=C1)S(=O)(=O)N(C)C)C
GPR157	MOXNWEWELLSVJT-UHFFFAOYSA-N	71.8	0.2275017350912094	3.643480062484741	0.0	62	0.0	CCOC(=O)CC(=O)NC1=NC(=CS1)C2COC3=CC=CC=C3O2
GPR157	KCPNEXUDWDDGAX-UHFFFAOYSA-N	89.72	0.18072809278964996	3.5702667236328125	0.0	62	0.0	CC(C)C(=O)N1CCN(CC1)C2=CC=CC=C2
GPR157	GOSXYOIWVJACTD-UHFFFAOYSA-N	38.6	0.16363485157489777	3.4690051078796387	0.0	62	0.0	C1=CC(=CC(=C1)OC2=CC=C(C=C2)N)C3=CC=C(C=C3)N
GPR157	OTMYLOBWDNFTLO-UHFFFAOYSA-N	30.2	0.12755635380744934	3.379439115524292	0.0	62	0.0	C1=CC=C(C=C1)C2=C(N=NC(=N2)C3=CC=CC=N3)C4=CC=CC=C4
GPR157	CKYIBQYUWVWFEJ-UHFFFAOYSA-N	109.88	0.15941563248634338	3.353023052215576	0.001	62	0.29262452107279696	CC1=CC(=NC2=C1C=C(C=C2)O)OC3=CC=CC=C3
GPR157	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.24038198590278625	3.337456226348877	0.002	62	0.389171974522293	C1=CN=C(N=C1)NC(=O)C=CC2=CC=CS2
GPR157	ARJGUVIAPHIKLE-UXBLZVDNSA-N	136	0.19566670060157776	3.310410976409912	0.0	62	0.0	COC1=C(C=C(C=C1)C=C2C(=O)NC(=O)S2)OC
GPR157	VZRNIVHKBXPVMN-UERKNBGBSA-N	110	0.14261753857135773	3.192809581756592	0.002	62	0.389171974522293	C1=CC(=CC=C1C=CC=NC2=CC=C(C=C2)O)[N+](=O)[O-]
GPR157	VVJDKSLUESNIAC-UHFFFAOYSA-N	49.47	0.13264070451259613	3.171921730041504	0.004	62	0.4991830065359477	CCOC1=CC=CC(=C1)NC(=O)CCC2=CC=CC=C2
GPR157	UWMDSJLXTFBQHQ-UHFFFAOYSA-N	49.47	0.18507498502731323	3.1634020805358887	0.003	62	0.4555168986083499	CCOC1=CC=CC(=C1)NC(=O)C2=CC=CS2
GPR157	WUFSCZGAQIOILP-YBEGLDIGSA-N	209	0.14747530221939087	3.15762996673584	0.004	62	0.4991830065359477	COC1=CC=C(C=C1)C=NNC2=CC=CC=C2C(=O)O
GPR157	SUGXUUGGLDCZKB-UHFFFAOYSA-N	16.7	0.2502448856830597	3.0198259353637695	0.004	62	0.4991830065359477	C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl
GPR157	WMTCAESMDUPUHW-UHFFFAOYSA-N	200	0.2779952883720398	3.006924629211426	0.001	62	0.29262452107279696	CC(=C)CNC(=S)NC1=CC=CC(=N1)N
GPR157	KNMBHGSZDTURIO-UHFFFAOYSA-N	42.78	0.1700315773487091	2.9987735748291016	0.002	62	0.389171974522293	C=CCSC1=NC(=C2C3=C(CCCC3)SC2=N1)N
