inchikey	molecule_chembl_id	target_chembl_id	target_gene	pchembl
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL222	SLC6A2	5.53
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL222	SLC6A2	5.54
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2622	Akr1b1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2622	Akr1b1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4607	AGTR2	4.62
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4607	AGTR2	5.11
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		4.71
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3157	BDKRB2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3157	BDKRB2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1832	CALCR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1832	CALCR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		4.74
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		4.79
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.20
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.39
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.42
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.43
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL218	CNR1	4.68
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL218	CNR1	4.78
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL205	CA2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL205	CA2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4015	CCR2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4015	CCR2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2414	CCR4	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2414	CCR4	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL274	CCR5	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL274	CCR5	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4029	CXCR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4029	CXCR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2434	CXCR2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2434	CXCR2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1901	CCKAR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1901	CCKAR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL221	PTGS1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL221	PTGS1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL230	PTGS2	4.59
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL230	PTGS2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3356	CYP1A2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3356	CYP1A2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5282	CYP2A6	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5282	CYP2A6	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3622	CYP2C19	7.80
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3622	CYP2C19	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3397	CYP2C9	6.70
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3397	CYP2C9	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL289	CYP2D6	6.00
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL289	CYP2D6	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5281	CYP2E1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5281	CYP2E1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL340	CYP3A4	7.00
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL340	CYP3A4	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2056	DRD1	5.20
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2056	DRD1	5.50
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL217	DRD2	4.90
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL217	DRD2	5.38
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL234	DRD3	5.50
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL234	DRD3	5.96
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL219	DRD4	4.82
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL219	DRD4	5.27
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL238	SLC6A3	5.77
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL238	SLC6A3	5.87
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL252	EDNRA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL252	EDNRA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL206	ESR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL206	ESR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL242	ESR2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL242	ESR2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2034	NR3C1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2034	NR3C1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3392921	Glra2 Glra3 Glra1 Glrb	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3392921	Glra2 Glra3 Glra1 Glrb	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL231	HRH1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL231	HRH1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1941	HRH2	5.17
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1941	HRH2	5.18
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL402	HMGCR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL402	HMGCR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5486	Insr	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5486	Insr	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1909043	LTC4S	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1909043	LTC4S	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1798	CYSLTR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1798	CYSLTR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4358	ALOX15	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4358	ALOX15	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4644	MC3R	4.73
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4644	MC3R	4.79
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL259	MC4R	4.91
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL259	MC4R	4.92
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4608	MC5R	4.65
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4608	MC5R	4.67
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1951	MAOA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1951	MAOA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL216	CHRM1	5.40
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL216	CHRM1	6.02
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL211	CHRM2	5.36
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL211	CHRM2	5.81
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL245	CHRM3	5.50
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL245	CHRM3	6.17
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1821	CHRM4	5.50
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1821	CHRM4	6.35
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2035	CHRM5	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2035	CHRM5	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4777	NPY1R	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4777	NPY1R	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4018	NPY2R	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4018	NPY2R	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3048	Nos1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3048	Nos1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3464	Nos2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3464	Nos2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL236	OPRD1	5.47
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL236	OPRD1	5.92
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL237	OPRK1	5.18
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL237	OPRK1	5.58
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL233	OPRM1	5.22
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL233	OPRM1	5.61
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		4.13
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1827	PDE5A	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1827	PDE5A	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL250	PTAFR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL250	PTAFR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL240	KCNH2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL240	KCNH2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1909044	PGR	4.83
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1909044	PGR	5.71
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4074	ACE	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4074	ACE	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4801	CASP1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4801	CASP1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4071	CTSG	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4071	CTSG	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL248	ELANE	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL248	ELANE	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL332	MMP1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL332	MMP1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL321	MMP9	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL321	MMP9	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL299	PRKCA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL299	PRKCA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3385	MAPK3	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3385	MAPK3	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4040	MAPK1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4040	MAPK1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL260	MAPK14	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL260	MAPK14	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4445	PPP3CA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL4445	PPP3CA	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL203	EGFR	4.53
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL203	EGFR	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1841	FYN	5.38
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1841	FYN	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1824	ERBB2	4.56
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1824	ERBB2	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL258	LCK	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL258	LCK	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3243	PTPRC	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3243	PTPRC	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL273	Htr1a	4.94
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL273	Htr1a	5.18
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3459	Htr1b	4.69
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3459	Htr1b	5.03
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL224	HTR2A	5.41
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL224	HTR2A	5.95
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1833	HTR2B	5.26
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1833	HTR2B	5.45
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL225	HTR2C	5.28
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL225	HTR2C	5.55
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5017	HTR4	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5017	HTR4	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3371	HTR6	4.96
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3371	HTR6	5.30
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL228	SLC6A4	6.11
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL228	SLC6A4	6.38
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL287	SIGMAR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL287	SIGMAR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.48
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.69
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.51
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		5.56
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL249	TACR1	5.17
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL249	TACR1	5.43
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2327	TACR2	5.32
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL2327	TACR2	5.79
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3072	Ar	5.15
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL3072	Ar	5.33
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1835	TBXAS1	6.58
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1835	TBXAS1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612545		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1868	FLT1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1868	FLT1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5144	VIPR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL5144	VIPR1	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1889	AVPR1A	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1889	AVPR1A	
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL1697861		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL366		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL365		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL613162		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL363		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL365		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL366		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614054		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614078		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614997		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614519		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614388		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL613889		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL383		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL613508		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614860		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614021		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614922		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614516		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL385		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614213		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614177		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL613829		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614643		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL615022		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL612555		
BYBLEWFAAKGYCD-UHFFFAOYSA-N	CHEMBL91	CHEMBL614214		
