候选ID	靶点名称	靶点Uniprot	靶点家族	主要功能	化合物InChIKey	化合物ChEMBL_ID	靶点ChEMBL_ID	SMILES	酵母筛选_q	酵母筛选_最高rho	酵母筛选_显著任务数	ChEMBL实测_pChEMBL	对接亲和能_kcal_mol	PD预测_pIC50_均值	PD预测_pIC50_MPNN	PD预测_pIC50_CNN	PD预测_pIC50_Morgan	对接门_通过	PD门_通过
YeastBridge_Mol032	KCNH2	Q12809	ion_channel	结合调节（激动/拮抗未实验判定）	QOYHHIBFXOOADH-UHFFFAOYSA-N	CHEMBL46516	CHEMBL240	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F	0.0	0.0493	2	7.4	-7.2	6.16	7.18	5.98	5.31	是	是
